message,is_code_mixed,sentiment,context,greeting_info,has_greeting,exact_slang,has_exact_slang,fuzzy_slang,has_fuzzy_slang,intent
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Madzok hre,True,unknown,general,[],False,[],False,[],False,chitchat
Kupi,True,unknown,general,[],False,[],False,[],False,chitchat
Ameni ameni shuwa paridzashoko hako,True,unknown,religion,[],False,[],False,[],False,chitchat
Kkkkkk kunodziiswa,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkkkkk okay,True,unknown,general,[],False,[],False,[],False,chitchat
NeMweya mutsvene,True,unknown,general,[],False,[],False,[],False,chitchat
No,True,unknown,general,[],False,[],False,[],False,chitchat
Nei,True,unknown,general,[],False,[],False,[],False,chitchat
Gumbeze remunhu,True,unknown,general,[],False,[],False,[],False,chitchat
Mutemo inegumiinotiusadakwe,True,unknown,general,[],False,[],False,[],False,chitchat
Sure,True,unknown,general,[],False,[],False,[],False,chitchat
Aaaaah ndati Kudii paye,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkkk ndini  ndokudziisa,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ini hangu chando hachiwanzondijairire cox ndakarongeka ungatodziisa,True,unknown,greeting,[],False,[],False,[],False,chitchat
Talk,True,unknown,general,[],False,[],False,[],False,chitchat
Aita cy,True,unknown,general,[],False,[],False,[],False,chitchat
Mudzise,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Nhai mudiwa wakudziswa ndiripo hre ini,True,unknown,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Inga ndaramba wani daddy,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Waramba hre mudiwa handina kuzviona,True,unknown,general,[],False,[],False,[],False,chitchat
Aaa,True,unknown,general,[],False,[],False,[],False,chitchat
Mubvunzei muvhangeri,True,unknown,general,[],False,[],False,[],False,religion
Wamudzisa pafon hre,True,unknown,general,[],False,[],False,[],False,chitchat
ukuda kundiputsira musha,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Akuda kyt ndikurambe nhai hako mudiwa,True,unknown,general,[],False,[],False,[],False,chitchat
Dedzeresa hama,True,unknown,general,[],False,[],False,[],False,chitchat
Fon yakafa speaker,True,unknown,general,[],False,[],False,[],False,chitchat
Hiiiiiiiiiii nhaiwe,True,unknown,greeting,[],False,[],False,[],False,chitchat
Wakuda kundipustira musha kaa iwewe,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Arikutryer kuti separator hoooo manje tamuketa,True,unknown,general,[],False,[],False,['tamuketa'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Akanyeperwa hake mudiwa tenacious akuda kutokudzisa asingazive kyt tanzwa nekudzisana,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkkkkk mutaurire hako,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Takudzwa hama taura hako,True,unknown,general,[],False,[],False,[],False,chitchat
Eeeeeerh eeeeeerh,True,unknown,general,[],False,[],False,[],False,chitchat
Really,True,positive,general,[],False,[],False,[],False,chitchat
Aaaa iyo yakafa iyoyo yaukuti vavana,True,unknown,general,[],False,[],False,[],False,chitchat
Ndakatevera rinhi ndirini ndakatanga,True,unknown,greeting,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Kovabvisireiko,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Yanga yadhomoka,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Akuda kutoporonga uyo,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Ndakadziisa uyu karekkkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Musiyei Mai muvha tione kyt anosvika kyp,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Iwe ndiri Mai Muvhangeri usadaro,True,unknown,general,[],False,[],False,[],False,religion
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Alright daddy,True,unknown,general,[],False,[],False,[],False,chitchat
Akuda kudzingwa kuchurch haanzwisise,True,unknown,general,[],False,[],False,[],False,chitchat
Hameni,True,unknown,religion,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Zvekuva pamusoro izvi tonzwa newe zvekuti wava pastor dzangoo nharo,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ska kutaura tichinakirwa wakutotaurisa hrr tenacious,True,unknown,greeting,[],False,[],False,['ska'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Asi iTeam joza kani,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Ehe ndewe Joni uyu,True,unknown,general,[],False,[],False,[],False,chitchat
Ex muvhangeri,True,unknown,general,[],False,[],False,[],False,religion
Kunypera vana kkkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Hupombwe,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Huh izvezvi akutombomurangaridza Shona anga achaziva hre,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ndozvavataura,True,unknown,general,[],False,[],False,[],False,chitchat
uripo bby,True,unknown,general,[],False,[],False,[],False,chitchat
Kuita kufirapo  love,True,unknown,general,[],False,[],False,['kuita'],True,chitchat
Ana mara neh,True,unknown,general,[],False,[],False,['ana'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Vakuda ka suprise wedding hre  mudiwa,True,unknown,general,[],False,[],False,['ka'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ko background bhooooo here,True,neutral,general,[],False,[],False,"['ko', 'bhooooo']",True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ngatitokaite hun,True,unknown,general,[],False,[],False,['hun'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Unombopindira kupi kana uri kuno,True,unknown,general,[],False,[],False,['uri'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Nguva yedu yatakapinda yaisava yemapepa taishandisa zverata,True,unknown,general,[],False,[],False,[],False,chitchat
Eeeeee eeeeeeh hooooo,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Sur,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Kkk,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkkkkk huh maya,True,unknown,general,[],False,"[{'term': 'maya', 'meaning': 'no', 'category': 'response', 'tone': 'dismissive', 'part_of_speech': 'interjection', 'variant_of': 'mela'}]",True,['maya'],True,chitchat
Bocha mhiri kwenyika,True,unknown,greeting,[],False,[],False,[],False,chitchat
Okay,True,unknown,general,[],False,[],False,[],False,chitchat
Ska kyt ndikupei hamuzo ndi believer,True,unknown,general,[],False,[],False,"['ska', 'ndi']",True,chitchat
Mwana wesangano here bby,True,unknown,general,[],False,[],False,[],False,chitchat
Ehe apa akuda kutaurisa takamupinza mu jorodhani gore rino nhai love,True,unknown,general,[],False,[],False,"['apa', 'mu']",True,chitchat
Ngaasadaro,True,unknown,general,[],False,[],False,[],False,chitchat
Good night,True,unknown,general,[],False,[],False,[],False,chitchat
Akusaisa bato uyu,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Boe,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Kuluma,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkkkl,True,unknown,general,[],False,[],False,[],False,chitchat
Toda kunzwanana tingarase mukomana,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Anodzoka ane vana vekuvanda uyo,True,unknown,general,[],False,[],False,['ane'],True,chitchat
Huh tochengeta vana vanobva Kuna Mwari,True,unknown,religion,[],False,[],False,[],False,chitchat
Hanti unenge vamusiya kwandiri hre ndomushandira uyo,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Kushanda pakashandwa kare hre,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
takurasikira,True,unknown,general,[],False,[],False,[],False,chitchat
Sure zvnyanya,True,unknown,general,[],False,[],False,[],False,chitchat
Huh zvapera,True,unknown,general,[],False,[],False,[],False,chitchat
Yh,True,unknown,general,[],False,[],False,[],False,chitchat
Worara boe hama yangu,True,unknown,general,[],False,[],False,[],False,chitchat
Zvaknak hama,True,unknown,general,[],False,[],False,[],False,chitchat
asi vanomirira Jehovha vachawana simba idzva vachabhururuka namapapiro samakondo vachamhanya vasinganeti vachafamba vasingaziyi,True,unknown,general,[],False,[],False,[],False,chitchat
Vakaropafadzwa vanengoni nokuti vachaitirwa ngoni,True,unknown,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Rugare rugar,True,unknown,greeting,"[{'term': 'rugare', 'meaning': 'Peaceful greeting', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,chitchat
Ngaruwande,True,unknown,general,[],False,[],False,[],False,chitchat
Makafara here,True,unknown,general,[],False,[],False,[],False,chitchat
Ishe vorugare akatichengeta hama,True,neutral,greeting,[],False,[],False,[],False,chitchat
Zvinokudzwamakaenda here kunogarira mweya,True,unknown,general,[],False,[],False,[],False,religion
Handina hama yangu,True,unknown,general,[],False,[],False,[],False,chitchat
Takachengetwa naishe,True,unknown,general,[],False,[],False,[],False,chitchat
Ko indawa,True,unknown,general,[],False,[],False,['ko'],True,chitchat
Panoti kesari apa hama,True,unknown,general,[],False,[],False,['apa'],True,chitchat
Zvokudzwa,True,unknown,general,[],False,[],False,[],False,chitchat
Ummm haa next tym zvoita mugadzirire kuenda kuMusangano wevana,True,unknown,general,[],False,[],False,[],False,chitchat
Hama dzinodiwa makadii I Hope tese tine mufaro tichikurudzirana kubhadhara ma  dollars aye monthly project yedu is still ongoing and we still need everyones contribution This message was edited,True,neutral,finance,[],False,[],False,"['i', 'ma', 'is', 'and']",True,chitchat
Ndikutouda hama yangu ishe vakatendera ndikapihwa off musi va ndouya hama,True,unknown,general,[],False,[],False,['va'],True,chitchat
Zviya painzi pasara  polls nemalights acho hnt ndizvo,True,unknown,general,[],False,[],False,[],False,chitchat
That was a rough estimation we need approximately more,True,positive,general,[],False,[],False,['a'],True,chitchat
Okae,True,unknown,general,[],False,[],False,[],False,chitchat
Nyararai muzive kuti ndini Mwari Ndichava mukuru pakati pavahedheni ndichava mukuru panyika,True,unknown,religion,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Rindai munyengetere kuti murege kupinda mukuidzwa mweya unoda hawo asi nyama hainesimba,True,unknown,general,[],False,[],False,['rindai'],True,religion
Maswera sei I hope tese tine mufaro next week tine big Sunday yedu pa Southlea Park saka kune vane zvikwereti towards mari yema food lights mogona kuuya nayo ikoko project yedu ifambe zvakanaka tiende pa next chapter,True,neutral,finance,"[{'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,"['sei', 'i', 'big', 'pa', 'pa']",True,finance
Ntd wth thankx,True,neutral,general,[],False,[],False,[],False,chitchat
Hie,True,unknown,greeting,[],False,[],False,[],False,chitchat
Bhoo zvr cy,True,unknown,general,[],False,[],False,[],False,chitchat
INI bhooo zvekuti,True,unknown,general,[],False,[],False,['bhooo'],True,chitchat
Ungaite group regreat harare remayouth,True,neutral,general,[],False,[],False,[],False,chitchat
Handina hama rega ndikitsvagire,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Thnks nekuti reminder  so hapana hre rimwe document  that shows kut takabva papi netarget yacho n now taapapi,True,neutral,general,[],False,[],False,"['so', 'papi', 'n']",True,chitchat
nokuti Mwari haazi Mwari wenyonganiso asi worugare sapakereke dzose dzavatsvene,True,unknown,religion,[],False,[],False,[],False,chitchat
Amen,True,unknown,religion,[],False,[],False,[],False,religion
Hama,True,unknown,general,[],False,[],False,[],False,chitchat
Zvrcy,True,unknown,general,[],False,[],False,[],False,chitchat
Bhoo zvkut hama kurcy,True,unknown,general,[],False,[],False,[],False,chitchat
Kuno bol wena amhno ikko,True,unknown,general,[],False,[],False,[],False,chitchat
Ishe akutichengeta hama,True,unknown,general,[],False,[],False,[],False,chitchat
Totenda,True,unknown,general,[],False,[],False,[],False,chitchat
Sure,True,unknown,general,[],False,[],False,[],False,chitchat
Yes,True,unknown,general,[],False,[],False,['yes'],True,chitchat
Cy basa rashe,True,unknown,general,[],False,[],False,[],False,chitchat
Bol wena,True,unknown,general,[],False,[],False,[],False,chitchat
Zvinoda kutendw,True,unknown,general,[],False,[],False,[],False,chitchat
Sure,True,unknown,general,[],False,[],False,[],False,chitchat
Yh,True,unknown,general,[],False,[],False,[],False,chitchat
Nhy amanamukushaya nyya hrrtingaswerere kuona ma yh sure enyu,True,unknown,general,[],False,[],False,"['amanamukushaya', 'ma']",True,chitchat
Iwee tisiye vangu koindawa,True,unknown,general,[],False,[],False,[],False,chitchat
Huhh kune zvimwe amanaa,True,unknown,general,[],False,[],False,['amanaa'],True,chitchat
Grup rese irii romirira kuona muchidaroo,True,unknown,greeting,[],False,[],False,[],False,chitchat
Yooh tiudze kaa nyaya,True,unknown,general,[],False,[],False,[],False,news
uuum chimusiya   uyuanzwa nekunetswa kumain gruphaa abhoo,True,unknown,greeting,[],False,[],False,['abhoo'],True,chitchat
Hndna tts yy ndakanyarara,True,unknown,general,[],False,[],False,[],False,chitchat
Hoooo ndosaka akuuya kunoku,True,unknown,general,[],False,[],False,[],False,chitchat
Hanty manga makanyararwa hre nhsi tete,True,unknown,general,[],False,[],False,[],False,chitchat
haa imbomusiyai asunungukire kuno mukomana,True,unknown,general,[],False,[],False,[],False,chitchat
Muri dambudzikoukuona tete pandiri,True,unknown,general,[],False,[],False,['muri'],True,chitchat
Kana zvese bhoo vngu,True,unknown,general,[],False,[],False,[],False,chitchat
Ehe iwewe taura kaa nhai tikudaire,True,unknown,general,[],False,[],False,[],False,chitchat
huhhh maya munhu anotosununguka kumba kwavo,True,unknown,general,[],False,"[{'term': 'maya', 'meaning': 'no', 'category': 'response', 'tone': 'dismissive', 'part_of_speech': 'interjection', 'variant_of': 'mela'}]",True,['maya'],True,chitchat
Aslong wazvinzwa uri tete coz ahuna kumbonzi daira panyaya iyoo,True,unknown,general,[],False,[],False,['uri'],True,chitchat
sununguka hako hamamuno hatikurwise,True,unknown,general,[],False,[],False,[],False,chitchat
Huuuh usaite kunge watumwa iwewe,True,unknown,general,[],False,[],False,[],False,chitchat
Huhhh boluri simp zvesure,True,unknown,general,[],False,[],False,[],False,chitchat
ayehwakumba kwavo hakuna grp reku chrch kaindaa newew ftiunekamweya kemumain grp,True,unknown,general,[],False,[],False,[],False,chitchat
Kopamwe ndatumwa kaa nhai tete,True,unknown,general,[],False,[],False,[],False,chitchat
ndabva ndatyoka mbabvu nekusek murcy mukom,True,unknown,general,[],False,[],False,[],False,chitchat
ngaataure mufam grup,True,unknown,general,[],False,[],False,[],False,chitchat
haa muya hamuite manje,True,unknown,general,[],False,[],False,[],False,chitchat
Aaaaaa iwewe ukutoda zve Hondo nemwana wevanhu ukushaya zvekuitaka tikupe,True,unknown,general,[],False,[],False,[],False,chitchat
Hndiite zvehondo iniii,True,unknown,general,[],False,[],False,[],False,chitchat
Hama dzinonetsa,True,unknown,general,[],False,[],False,[],False,chitchat
Kwese hma,True,unknown,general,[],False,[],False,['hma'],True,chitchat
Chirarai Ana Sadaka,True,unknown,greeting,[],False,[],False,['ana'],True,chitchat
worse uri mfana hako,True,unknown,general,[],False,[],False,['uri'],True,chitchat
Handivhunduke hama,True,unknown,general,[],False,[],False,[],False,chitchat
Hooo zvaukuita ukuti chii nhaiwe,True,unknown,greeting,[],False,[],False,[],False,chitchat
Chokwadi hre ichii nhai mukoma,True,unknown,greeting,[],False,[],False,[],False,chitchat
ehe hamuvhunduke asi chimirai zvehugevha kumain grup uko,True,unknown,greeting,[],False,[],False,[],False,chitchat
Ndizvozvo,True,unknown,general,[],False,[],False,[],False,chitchat
Zvipi futii,True,unknown,general,[],False,[],False,[],False,chitchat
Inga zvakanaka zvakadaro ndichazongoku bvunzai hangu,True,unknown,general,[],False,[],False,[],False,chitchat
Vanga varikuenda ku big Sunday mangwana,True,unknown,general,[],False,[],False,"['ku', 'big']",True,chitchat
Bvunzai hma,True,unknown,general,[],False,[],False,['hma'],True,chitchat
Anyone anopindira ku Vic falls or anoziva panopindirwa church ku Vic falls,True,neutral,general,[],False,[],False,"['ku', 'ku']",True,chitchat
Tese,True,unknown,general,[],False,[],False,[],False,chitchat
Ndyn andiziya uyuuu,True,unknown,general,[],False,[],False,[],False,chitchat
come again,True,unknown,general,[],False,[],False,[],False,chitchat
Kuudzana mafacts sevarume,True,unknown,general,[],False,[],False,[],False,chitchat
Taura wakazvimiririra,True,unknown,general,[],False,[],False,[],False,chitchat
Ehoni,True,neutral,general,[],False,[],False,[],False,chitchat
Gud,True,unknown,general,[],False,[],False,[],False,chitchat
Vazvinzwa zvandikuda kutaura,True,unknown,general,[],False,[],False,[],False,chitchat
aah sorry hamamunom  ndemevanopindira kuregion chimbonobvunza kumain grup pamwe ungawane rubatsiro,True,unknown,greeting,[],False,[],False,[],False,help_request
Next time,True,neutral,general,[],False,[],False,[],False,chitchat
Ok,True,unknown,general,[],False,[],False,[],False,chitchat
chiiko iwe,True,unknown,greeting,[],False,[],False,[],False,chitchat
Chaita seiko ndakurambidzwa kunakidzwa here nhaiwe muyedzo,True,unknown,general,[],False,[],False,[],False,chitchat
heya,True,unknown,greeting,[],False,[],False,[],False,chitchat
K,True,unknown,general,[],False,[],False,['k'],True,chitchat
Asi muchapiwa simba kana Mweya Mutsvene avuya pamusoro penyu ipapo muchava zvapupu zvangu paJerusarema napaJudhea rose napaSamaria nokusvikira kumugumo wenyika,True,unknown,finance,[],False,[],False,[],False,religion
Amen,True,unknown,religion,[],False,[],False,[],False,religion
Sur hama,True,unknown,general,[],False,[],False,[],False,chitchat
Mangwanani akanaka,True,unknown,greeting,"[{'term': 'mangwanani', 'meaning': 'Good morning', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,chitchat
Mushe zvrcy hama,True,neutral,greeting,"[{'term': 'mushe', 'meaning': 'Wellness greeting', 'context': 'start_conversation', 'tone': 'neutral', 'variant_of': None}]",True,[],False,[],False,chitchat
Ndri boe ini,True,unknown,general,[],False,[],False,[],False,chitchat
Kwakadi kwaur,True,unknown,general,[],False,[],False,[],False,chitchat
Kuri boe n kwauri,True,unknown,general,[],False,[],False,['n'],True,chitchat
Kutsvene zvko rakadi basa rashe,True,unknown,general,[],False,[],False,[],False,chitchat
Nemhaka iyi isu tinonyaradzwa zvino pakunyaradzwa kwedu takafara zvikuru kwazvo pamusoro pomufaro waTito nokuti mweya wake wakasimbiswa nemi mose,True,unknown,general,[],False,[],False,[],False,religion
Naizvozvo ndinokumbira zvikuru kwamuri hama dzangu netsitsi dzaMwari kuti muise miviri yenyu chive chibayiro chipenyu chitsvene chinofadza Mwari ndiko kunamata kwenyu kwomoyo,True,unknown,religion,[],False,[],False,[],False,chitchat
Makadiko hama munashe,True,unknown,general,[],False,[],False,[],False,chitchat
Tinofara makadii mukoma,True,unknown,general,[],False,[],False,[],False,chitchat
Ini ndakanaka ini kurcy nhsi,True,unknown,general,[],False,[],False,[],False,chitchat
Kuri boe hameno ikko,True,unknown,religion,[],False,[],False,[],False,chitchat
Kuri bol wena mukuitei henyu,True,unknown,general,[],False,[],False,[],False,chitchat
Hapana zvangu,True,unknown,general,[],False,[],False,[],False,chitchat
Ok,True,unknown,general,[],False,[],False,[],False,chitchat
Yeah,True,unknown,general,[],False,[],False,[],False,chitchat
Muswere bol,True,neutral,general,[],False,[],False,[],False,chitchat
Okay iriboe nemiwo,True,unknown,general,[],False,[],False,[],False,chitchat
Sharp sharp,True,unknown,general,[],False,[],False,[],False,chitchat
Makadiiko muno,True,unknown,general,[],False,[],False,[],False,chitchat
Anx,True,unknown,general,[],False,[],False,[],False,chitchat
Iwe rufu rumborera rwako ruripiko Iwe bwiro kukunda kwako kuripiko,True,unknown,general,[],False,[],False,[],False,chitchat
Makasimba mayouth,True,unknown,greeting,"[{'term': 'makasimba', 'meaning': 'Are you well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,chitchat
Takasimba muri Cy,True,unknown,general,[],False,[],False,['muri'],True,chitchat
Tiri bhoo Vari sei vamwe,True,unknown,greeting,[],False,[],False,['sei'],True,chitchat
Vamwe vanofara zvavo,True,unknown,general,[],False,[],False,[],False,chitchat
Nice,True,unknown,general,[],False,[],False,[],False,chitchat
Hes mwanangu,True,unknown,general,[],False,[],False,[],False,chitchat
Ari bol,True,unknown,general,[],False,[],False,[],False,chitchat
Ummm okay,True,unknown,general,[],False,[],False,[],False,chitchat
Muri Cy Amai vangu,True,unknown,general,[],False,[],False,['muri'],True,chitchat
Ndri bol and you,True,unknown,general,[],False,[],False,['and'],True,chitchat
Ndyp,True,unknown,general,[],False,[],False,[],False,chitchat
Ndri boe zvangu,True,unknown,general,[],False,[],False,[],False,chitchat
Makasimba hre,True,unknown,greeting,"[{'term': 'makasimba', 'meaning': 'Are you well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,chitchat
Hie,True,unknown,greeting,[],False,[],False,[],False,chitchat
Hie how are ue,True,neutral,greeting,[],False,[],False,[],False,chitchat
Good and you,True,unknown,general,[],False,[],False,['and'],True,chitchat
Good how is everyone here,True,positive,general,[],False,[],False,['is'],True,chitchat
Everyone is good and thre,True,positive,general,[],False,[],False,"['is', 'and']",True,chitchat
Good good,True,unknown,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Nice,True,unknown,general,[],False,[],False,[],False,chitchat
Yeah,True,unknown,general,[],False,[],False,[],False,chitchat
Makasimba hre hama,True,unknown,greeting,"[{'term': 'makasimba', 'meaning': 'Are you well?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,[],False,chitchat
Mushe mukom murcy,True,unknown,greeting,"[{'term': 'mushe', 'meaning': 'Wellness greeting', 'context': 'start_conversation', 'tone': 'neutral', 'variant_of': None}]",True,[],False,[],False,chitchat
Ndir ryt zvngu muricy hnyu,True,unknown,general,[],False,[],False,[],False,chitchat
Tinofara zvirisei sei hama,True,unknown,general,[],False,[],False,['sei'],True,chitchat
Inini ndinofara chose cy basa Rashe,True,unknown,general,[],False,[],False,[],False,chitchat
