message,is_code_mixed,sentiment,context,greeting_info,has_greeting,exact_slang,has_exact_slang,fuzzy_slang,has_fuzzy_slang,intent
Monday th January,True,neutral,general,[],False,[],False,[],False,chitchat
Mukore kore wedu uyu anogona mhani,True,unknown,general,[],False,[],False,[],False,chitchat
Saa taigona kuita hedu  years tichiidya sue tichizama kchengeta mirairo pa days chte poshaya change ikuitika mulife futi,True,unknown,greeting,[],False,[],False,"['kuita', 'pa']",True,chitchat
vamwe wacho wakasender obvs zvinenge zvisina basa,True,unknown,general,[],False,[],False,[],False,chitchat
Ngemadendere Dhoko familynawozve makuputswaMwari wakunyaradzei panguva yakaoma kudai,True,unknown,religion,[],False,[],False,['ngemadendere'],True,chitchat
SIR DEXTER,True,unknown,general,[],False,[],False,[],False,chitchat
Please may someone resend the Masoka Clan organogramI thank you,True,neutral,general,[],False,[],False,[],False,chitchat
DRIVERS x,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkkk,True,unknown,general,[],False,[],False,[],False,chitchat
hazvindirwadze   hangu pasina chandanzwa,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Sunday th November,True,neutral,general,[],False,[],False,[],False,chitchat
Saka zvakaipa hatichatarise here,True,unknown,general,[],False,[],False,[],False,chitchat
Uyo ndijesu hre,True,unknown,general,[],False,[],False,[],False,chitchat
Ukutoseka kkk,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkkk haaaaagh kungosasa hnku tichingoonesana chokwadi zvedu,True,unknown,greeting,[],False,[],False,[],False,chitchat
Unozosara wakuzoda kuimba wapedzwa navo vasikana ava,True,unknown,general,[],False,[],False,['ava'],True,chitchat
meaning qna dextr havatumike ere or iwew wakavimbika kupfura vnhu vari mucommit or iwew utor mucomute ndisingazive,True,unknown,general,[],False,[],False,[],False,chitchat
Iwewe  kukuti zviite unozvigona,True,unknown,general,[],False,[],False,[],False,chitchat
Happy birthday akatendeka anganathi masoka,True,unknown,greeting,[],False,[],False,[],False,chitchat
Laka laka hedu tosvika chete,True,unknown,general,[],False,[],False,[],False,chitchat
Hazvisi zvakunyanya here magrups ese eyouth mukungokanda boe here hamugutsikane ne grup hr,True,unknown,general,[],False,[],False,['ne'],True,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Spice iriko bro   maybe mukauya nevamwe vaenzi mune magona ipapo,True,unknown,general,[],False,[],False,[],False,chitchat
Xure xure hama yangu but basa ronakidza hama Iri,True,unknown,general,[],False,[],False,[],False,chitchat
City centre munhu vese huyawo kuConference remember we are the hosts zvino kana vatadza chechi yemumba ko kana tazoenda outreach ungazogona here,True,neutral,greeting,[],False,[],False,['ko'],True,chitchat
Usadaro wangue  Commit iyo yakasarudzwa nevana here or nevabereki,True,unknown,general,[],False,[],False,[],False,chitchat
Ndiye hake anga asina dzenyasha dzacho  dziri dzemuboanerges,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkkkkkkkkk,True,unknown,general,[],False,[],False,[],False,chitchat
Kkkkkkkk makadii  mose mose pano,True,unknown,general,[],False,[],False,[],False,chitchat
Haaaa ukandishaya ndiwe usipo,True,unknown,general,[],False,[],False,[],False,chitchat
Morning Kwanga kuri kungoda kuzivisa vamwe Iniwo handitozive nezvake but kungomunzwawo neNews Zvakangofanana naNelson Mandela kana Samora Machel vavakidzani vedu but manzwiro amunomuita neangu zvimwe chete Hakusi kushamisira hama,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Do you have the keys with you,True,neutral,general,[],False,[],False,['do'],True,chitchat
Hatidi,True,unknown,general,[],False,[],False,[],False,chitchat
Thank you mai Mumharu regai tigogadzirisa pedu apo,True,unknown,general,[],False,[],False,[],False,chitchat
Marudzi echiShona akawanda like vanaSamanyika or wasu then theres veku Masvingo etc,True,unknown,greeting,[],False,[],False,[],False,chitchat
Ndakasimba chaizvo apostle kuti makasimbawo nemhuri nemabasa nehama paZim apo,True,unknown,greeting,[],False,[],False,[],False,chitchat
Monday th March,True,neutral,general,[],False,[],False,[],False,chitchat
,False,unknown,unknown,[],False,[],False,[],False,chitchat
Hapasi pese panoda kunyepedzera kureasoner zvinozoda here kushaya ndebvu obva washaya zvese nesense of humour,True,unknown,general,[],False,[],False,['of'],True,chitchat
Seni,True,unknown,general,[],False,[],False,[],False,chitchat
Rega adaire  Dexter  wacho hnt   pfanha   usafarise wanzwa,True,unknown,general,[],False,[],False,[],False,chitchat
Kana muine late relatives vakafa vari mapurisa retired or serving vakasiya vana vanoda kujoiner ZRP endesai mazita kwaChaplin wepolice or nearest chaplains  Tavawanira mukana uno,True,unknown,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Haaaaa ndendakagura drip,True,unknown,general,[],False,[],False,['ndendakagura'],True,chitchat
Kuna baba hapana chinoramba,True,unknown,greeting,[],False,[],False,[],False,chitchat
Yaa so iyi yaconsolation,True,unknown,general,[],False,[],False,['so'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ev kupesana  chete tiri pamwe  bvunzai mwana venyu  izvozvi kuti vakapedzisira kuona mai Tsiga rinhi,True,unknown,greeting,[],False,[],False,[],False,chitchat
Shuwa,True,unknown,general,[],False,[],False,[],False,chitchat
It,True,neutral,general,[],False,[],False,['it'],True,chitchat
Or hrtbrck inodaro fty munyika umuuu,True,unknown,general,[],False,[],False,[],False,chitchat
haaaaaa wangu wangu breasted,True,unknown,general,[],False,[],False,[],False,chitchat
Anenge akadzidziswawo,True,unknown,general,[],False,[],False,[],False,chitchat
haaa tiri vamwe chete,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
lets help each other guys This message was edited,True,negative,greeting,[],False,[],False,[],False,chitchat
Head to head we are up there,True,neutral,general,[],False,[],False,['to'],True,chitchat
Basa rinopostwa nesalary risina futi interview,True,unknown,general,[],False,[],False,[],False,chitchat
Vachiidya havo nembiriso yekare,True,unknown,greeting,[],False,[],False,[],False,chitchat
Sis Mai Zed mrisey,True,unknown,general,[],False,[],False,[],False,chitchat
Elder vekereke baba  Hall yoenda here iyo matiiko munhu waShe,True,unknown,general,[],False,[],False,[],False,chitchat
Zvasara,True,unknown,general,[],False,[],False,[],False,chitchat
True  clueless a nd valueless  throughout,True,positive,general,[],False,[],False,"['a', 'nd']",True,chitchat
Ini ndaibaya netu rice tutatu chaitwo,True,unknown,general,[],False,[],False,['ndaibaya'],True,chitchat
Ohh very sorry,True,negative,general,[],False,[],False,[],False,chitchat
Musanyora muchimhanya mkoma matii,True,unknown,greeting,[],False,[],False,['muchimhanya'],True,chitchat
What have u realized,True,neutral,general,[],False,[],False,['u'],True,chitchat
Wahadzvadzi mune rugaree hre,True,unknown,greeting,[],False,[],False,[],False,chitchat
mukuseka,True,unknown,general,[],False,[],False,[],False,chitchat
Follow the BAFC CHURCH channel on WhatsApp httpswhatsappcomchannelVahHkqLtOjIgGugk,True,neutral,general,[],False,[],False,['on'],True,chitchat
Kas kan ukapihwa  months  dzikazopera ipapo maje unogara uchimhanya,True,unknown,greeting,[],False,[],False,['uchimhanya'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Hoo ndokupayi asi awona ini awona iye,True,unknown,general,[],False,[],False,[],False,chitchat
vamuka sei zvako,True,unknown,general,[],False,[],False,['sei'],True,chitchat
Ndini mwana venyu mwana vamai enesiya,True,unknown,general,[],False,[],False,[],False,chitchat
Good morning,True,positive,general,[],False,[],False,[],False,chitchat
Please add this number,True,neutral,greeting,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ok tazvinzwa mukurudai zvazvine musoro zvawanyora apo dai wadeleter here,True,unknown,general,[],False,[],False,[],False,chitchat
Maswerasei hama,True,unknown,greeting,[],False,[],False,[],False,chitchat
Anyone online pano,True,unknown,general,[],False,[],False,[],False,chitchat
Oooh okay thank you  the update,True,positive,general,[],False,[],False,[],False,chitchat
Murip guys,True,unknown,general,[],False,[],False,['murip'],True,chitchat
And practical  chitungwiza central hospital and Chemainesu funeral home,True,neutral,greeting,[],False,[],False,"['and', 'and']",True,chitchat
Zvakatikoshera izvozvo,True,unknown,general,[],False,[],False,[],False,chitchat
Lindas back in Zimbabwe she will come see yu Ba Shemmaiah,True,neutral,general,[],False,[],False,"['in', 'ba']",True,chitchat
Its smarter kuzotarisa musi wa,True,unknown,general,[],False,[],False,['wa'],True,chitchat
SUNDAY SERVICE,True,unknown,general,[],False,[],False,[],False,chitchat
Bus ririkuda  kuenda nekudzoka nesu lets come to the party hama dzangu,True,unknown,general,[],False,[],False,['to'],True,chitchat
Namata urinde,True,unknown,general,[],False,[],False,[],False,chitchat
Mamukawosei mamukawosei Mwari unesu chivimbo vanotisanganisa murudo rwavo,True,unknown,religion,[],False,"[{'term': 'murudo', 'meaning': 'no hard feelings', 'category': 'emotion', 'tone': 'reassuring', 'part_of_speech': 'expression', 'variant_of': None}]",True,['murudo'],True,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Ndeeglass or plastic,True,neutral,general,[],False,[],False,[],False,chitchat
Noted morning Family,True,neutral,general,[],False,[],False,[],False,chitchat
Nematambudziko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Ummmmm,True,unknown,general,[],False,[],False,[],False,chitchat
You can check what to pack as an international student on YouTube you can see how people pack This message was edited,True,neutral,greeting,[],False,[],False,"['to', 'as', 'an', 'student', 'on']",True,chitchat
Ndozvanga zvakanakira COVID Era wainzwa radio yakuti Meanwhile schools remain closed until further notice,True,neutral,greeting,[],False,[],False,['era'],True,chitchat
Good morning family,True,positive,general,[],False,[],False,[],False,chitchat
Dzomboimbiwa here mateteni akabatwa nevakomana vemjolo,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ari kuita kunge ari kutaura zviri muDoctrine but at the same ari kuita kunge ari kubvunza kuti kufumurwa hupombwe munokuonawo sei but zvisinei neChurch doctrine,True,unknown,general,[],False,[],False,"['kuita', 'at', 'kuita', 'sei']",True,chitchat
Kuti titende kuti takabatana pamunyengeterero werufu tichiona mufananidzo  ine mashoko muma videos,True,unknown,greeting,[],False,[],False,['ine'],True,chitchat
Philippians vs  I thank my God upon every remembrance of you,True,neutral,greeting,[],False,[],False,"['i', 'of']",True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Hahahaha  ok saka vakadii kundipa nguva yangu,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Haa nematambudziko guys  mumwe wedu uyu atitiza,True,unknown,general,[],False,[],False,[],False,chitchat
Hapana Chinhu Chinobhowa sekuti Vanhu vanenge vachikufungira kuti une MaGirl Friends akawandaApa ungori ne chete,True,unknown,greeting,[],False,[],False,"['chinobhowa', 'ne']",True,chitchat
Mnje tongosiya Soo,True,unknown,general,[],False,[],False,[],False,chitchat
Akuda kudzingwa kuchurch haanzwisise,True,unknown,general,[],False,[],False,[],False,chitchat
maramba hre,True,unknown,general,[],False,[],False,[],False,chitchat
Chingoisai magwaroka imimi makamira sa jesoka kkk,True,unknown,greeting,[],False,[],False,['sa'],True,chitchat
Plus admin ndo mwene waro group anoita hake zvaanoda,True,unknown,general,[],False,[],False,[],False,chitchat
Yeaaaaahkukupa kurasa yeah,True,unknown,general,[],False,[],False,[],False,chitchat
Imimi muri kusvotiwa nei,True,unknown,general,[],False,[],False,['muri'],True,chitchat
Kana vazukuru vangu mese muripo zvese zvinofamba,True,unknown,general,[],False,[],False,[],False,chitchat
mmmmm i doubt,True,unknown,general,[],False,[],False,['i'],True,chitchat
Eh teacher wanguuuu mamuk sei,True,unknown,general,[],False,[],False,['sei'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ummmmmmm nhai ruru hanzvadzi zviriko here,True,unknown,general,[],False,[],False,[],False,chitchat
Thanks,True,positive,general,[],False,[],False,[],False,chitchat
These man Of Gods vanoramba  MaDare eshoko raMwari rinopa hepenyu  but they are callng vanhu to Prophecy,True,neutral,religion,[],False,[],False,"['man', 'of', 'to']",True,chitchat
Group RINO robhowa cause zvimwe zvoda maSticker,True,unknown,general,[],False,[],False,['robhowa'],True,chitchat
Fact,True,neutral,general,[],False,[],False,[],False,chitchat
Tinokugashirai mainini Caroline murisei,True,unknown,greeting,[],False,[],False,[],False,chitchat
TO RECEIVE DAILY NEWS UPDATES,True,neutral,general,[],False,[],False,['to'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Neniwo,True,unknown,general,[],False,[],False,[],False,chitchat
Im good muriseiko mwenewazvo,True,unknown,general,[],False,[],False,['im'],True,chitchat
Suwo rakamanikana richanetsa kupinda naro vazhinji vedu tichapinda nerakapamhamha,True,unknown,greeting,[],False,[],False,[],False,chitchat
Sunungukai henyu kubvunza,True,unknown,general,[],False,[],False,[],False,chitchat
yeah,True,unknown,general,[],False,[],False,[],False,chitchat
Nematambudziko,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Muri neche papi pacho kune makereke akati wandei,True,unknown,general,[],False,[],False,"['muri', 'papi']",True,chitchat
There is a bus to ferry mourners Vazukuru budikirai if you are free,True,positive,general,[],False,[],False,"['is', 'a', 'to', 'if']",True,chitchat
Yes  Ndiye anobika,True,unknown,general,[],False,[],False,['yes'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Anyone ane Ishe ndinzwe nokufara audio plz share,True,neutral,general,[],False,[],False,['ane'],True,chitchat
Tatozvigadzirisa baba,True,unknown,general,[],False,[],False,[],False,chitchat
Yaa  hazvisi  topfuurwa  isu kkk,True,unknown,general,[],False,[],False,[],False,chitchat
Makadii musoni,True,unknown,general,[],False,[],False,[],False,chitchat
Rambouya here stateri,True,neutral,general,[],False,[],False,[],False,chitchat
ko church hainawo here vesinagogi rasatan,True,neutral,general,[],False,[],False,['ko'],True,chitchat
Taswera hana maswerawo sei,True,unknown,greeting,[],False,[],False,['sei'],True,chitchat
Sunday  th March,True,neutral,general,[],False,[],False,[],False,chitchat
Tuesday   March,True,neutral,general,[],False,[],False,[],False,chitchat
Rine machan machannels anotedzerwa hakol iwe,True,unknown,general,[],False,[],False,[],False,chitchat
Good morning,True,positive,general,[],False,[],False,[],False,chitchat
Magwaro aripo zvawo kungoti apa ndanga ndichizama kupindura zvabvunzwa,True,unknown,greeting,[],False,[],False,['apa'],True,chitchat
Kwaziwa   mushumiri washe,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
